"LON","LAT","GEOID","NAMELSAD","pop_2013","States","HUC8","Name"
-110.8125,39.8125,49007,"Carbon County",21227,"UT",14060007,"Price"
-110.8125,39.9375,49013,"Duchesne County",19109,"UT",14060004,"Strawberry"
-110.8125,40.0625,49013,"Duchesne County",19109,"UT",14060004,"Strawberry"
-110.8125,40.1875,49013,"Duchesne County",19109,"UT",14060004,"Strawberry"
-110.8125,40.3125,49013,"Duchesne County",19109,"UT",14060004,"Strawberry"
-110.8125,40.4375,49013,"Duchesne County",19109,"UT",14060003,"Duchesne"
-110.8125,40.5625,49013,"Duchesne County",19109,"UT",14060003,"Duchesne"
-110.8125,40.6875,49013,"Duchesne County",19109,"UT",14060003,"Duchesne"
-110.8125,40.8125,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-110.8125,40.9375,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-110.8125,41.0625,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.8125,41.1875,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.8125,41.3125,56041,"Uinta County",21040,"UT,WY",14040108,"Muddy"
-110.8125,41.4375,56041,"Uinta County",21040,"UT,WY",14040108,"Muddy"
-110.8125,41.5625,56041,"Uinta County",21040,"UT,WY",14040108,"Muddy"
-110.8125,41.6875,56023,"Lincoln County",18100,"UT,WY",14040108,"Muddy"
-110.8125,41.8125,56023,"Lincoln County",18100,"UT,WY",16010101,"Upper Bear"
-110.8125,41.9375,56023,"Lincoln County",18100,"UT,WY",16010101,"Upper Bear"
-110.8125,42.0625,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.8125,42.1875,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.8125,42.3125,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.8125,42.4375,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.8125,42.5625,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.8125,42.6875,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.8125,42.8125,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.8125,42.9375,56023,"Lincoln County",18100,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.0625,56023,"Lincoln County",18100,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.1875,56023,"Lincoln County",18100,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.3125,56039,"Teton County",21575,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.4375,56039,"Teton County",21575,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.5625,56039,"Teton County",21575,"ID,WY",17040103,"Greys-Hobock"
-110.8125,43.6875,56039,"Teton County",21575,"WY",17040101,"Snake Headwaters"
-110.8125,43.8125,56039,"Teton County",21575,"WY",17040101,"Snake Headwaters"
-110.8125,43.9375,56039,"Teton County",21575,"WY",17040101,"Snake Headwaters"
-110.8125,44.0625,56039,"Teton County",21575,"WY",17040101,"Snake Headwaters"
-110.8125,44.1875,56039,"Teton County",21575,"ID",17040203,"Lower Henrys"
-110.8125,44.3125,56039,"Teton County",21575,"WY",17040101,"Snake Headwaters"
-110.8125,44.4375,56039,"Teton County",21575,"MT,WY",10020007,"Madison"
-110.8125,44.5625,56039,"Teton County",21575,"MT,WY",10020007,"Madison"
-110.8125,44.6875,56029,"Park County",28557,"MT,WY",10020007,"Madison"
-110.8125,44.8125,56029,"Park County",28557,"MT,WY",10070001,"Yellowstone Headwaters"
-110.8125,44.9375,56029,"Park County",28557,"MT,WY",10070001,"Yellowstone Headwaters"
-110.8125,45.0625,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.8125,45.1875,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.8125,45.3125,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.8125,45.4375,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.8125,45.5625,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.8125,45.6875,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-110.8125,45.8125,30031,"Gallatin County",91499,"MT",10070003,"Shields"
-110.8125,45.9375,30031,"Gallatin County",91499,"MT",10070003,"Shields"
-110.8125,46.0625,30031,"Gallatin County",91499,"MT",10070003,"Shields"
-110.8125,46.1875,30031,"Gallatin County",91499,"MT",10030101,"Upper Missouri"
-110.8125,46.3125,30059,"Meagher County",1905,"MT",10030101,"Upper Missouri"
-110.8125,46.4375,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.8125,46.5625,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.8125,46.6875,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.8125,46.8125,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.8125,46.9375,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.8125,47.0625,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.8125,47.1875,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.8125,47.3125,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.8125,47.4375,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.8125,47.5625,30015,"Chouteau County",5827,"MT",10030102,"Upper Missouri-Dearborn"
-110.8125,47.6875,30015,"Chouteau County",5827,"MT",10030102,"Upper Missouri-Dearborn"
-110.8125,47.8125,30015,"Chouteau County",5827,"MT",10030205,"Teton"
-110.8125,47.9375,30015,"Chouteau County",5827,"MT",10030203,"Marias"
-110.8125,48.0625,30015,"Chouteau County",5827,"MT",10030203,"Marias"
-110.8125,48.1875,30015,"Chouteau County",5827,"MT",10030203,"Marias"
-110.8125,48.3125,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.8125,48.4375,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.8125,48.5625,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.8125,48.6875,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-110.8125,48.8125,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-110.8125,48.9375,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-110.9375,31.4375,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,31.5625,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,31.6875,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,31.8125,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,31.9375,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,32.0625,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,32.1875,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,32.3125,4019,"Pima County",986891,"AZ",15050302,"Rillito"
-110.9375,32.4375,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,32.5625,4021,"Pinal County",379128,"AZ,MX",15050301,"Upper Santa Cruz"
-110.9375,32.6875,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-110.9375,32.8125,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-110.9375,32.9375,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-110.9375,33.0625,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-110.9375,33.1875,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-110.9375,33.3125,4007,"Gila County",53335,"AZ",15050100,"Middle Gila"
-110.9375,33.4375,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,33.5625,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,33.6875,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,33.8125,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,33.9375,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,34.0625,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-110.9375,34.1875,4007,"Gila County",53335,"AZ",15060105,"Tonto"
-110.9375,34.3125,4005,"Coconino County",134795,"AZ",15060105,"Tonto"
-110.9375,34.4375,4005,"Coconino County",134795,"AZ",15020010,"Chevelon Canyon"
-110.9375,34.5625,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,34.6875,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,34.8125,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,34.9375,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,35.0625,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,35.1875,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,35.3125,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-110.9375,35.4375,4005,"Coconino County",134795,"AZ",15020012,"Corn-Oraibi"
-110.9375,35.5625,4005,"Coconino County",134795,"AZ",15020017,"Dinnebito Wash"
-110.9375,35.6875,4005,"Coconino County",134795,"AZ",15020017,"Dinnebito Wash"
-110.9375,35.8125,4005,"Coconino County",134795,"AZ",15020017,"Dinnebito Wash"
-110.9375,35.9375,4005,"Coconino County",134795,"AZ",15020016,"Lower Little Colorado"
-110.9375,36.0625,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-110.9375,36.1875,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-110.9375,36.3125,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-110.9375,36.4375,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-110.9375,36.5625,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-110.9375,36.6875,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-110.9375,36.8125,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-110.9375,36.9375,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-110.9375,37.0625,49037,"San Juan County",14795,"AZ,UT",14070006,"Lower Lake Powell"
-110.9375,37.1875,49025,"Kane County",7176,"AZ,UT",14070006,"Lower Lake Powell"
-110.9375,37.3125,49025,"Kane County",7176,"UT",14070005,"Escalante"
-110.9375,37.4375,49025,"Kane County",7176,"UT",14070005,"Escalante"
-110.9375,37.5625,49017,"Garfield County",5123,"UT",14070005,"Escalante"
-110.9375,37.6875,49017,"Garfield County",5123,"UT",14070001,"Upper Lake Powell"
-110.9375,37.8125,49017,"Garfield County",5123,"UT",14070001,"Upper Lake Powell"
-110.9375,37.9375,49017,"Garfield County",5123,"UT",14070001,"Upper Lake Powell"
-110.9375,38.0625,49017,"Garfield County",5123,"UT",14070003,"Fremont"
-110.9375,38.1875,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-110.9375,38.3125,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-110.9375,38.4375,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-110.9375,38.5625,49015,"Emery County",10895,"UT",14070002,"Muddy"
-110.9375,38.6875,49015,"Emery County",10895,"UT",14070002,"Muddy"
-110.9375,38.8125,49015,"Emery County",10895,"UT",14070002,"Muddy"
-110.9375,38.9375,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-110.9375,39.0625,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-110.9375,39.1875,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-110.9375,39.3125,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-110.9375,39.4375,49015,"Emery County",10895,"UT",14060007,"Price"
-110.9375,39.5625,49007,"Carbon County",21227,"UT",14060007,"Price"
-110.9375,39.6875,49007,"Carbon County",21227,"UT",14060007,"Price"
-110.9375,39.8125,49007,"Carbon County",21227,"UT",14060007,"Price"
-110.9375,39.9375,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-110.9375,40.0625,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-110.9375,40.1875,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-110.9375,40.3125,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-110.9375,40.4375,49051,"Wasatch County",24542,"UT",14060003,"Duchesne"
-110.9375,40.5625,49051,"Wasatch County",24542,"UT",14060003,"Duchesne"
-110.9375,40.6875,49043,"Summit County",37232,"UT",16020203,"Provo"
-110.9375,40.8125,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-110.9375,40.9375,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-110.9375,41.0625,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.9375,41.1875,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.9375,41.3125,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.9375,41.4375,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.9375,41.5625,56041,"Uinta County",21040,"UT,WY",16010101,"Upper Bear"
-110.9375,41.6875,56023,"Lincoln County",18100,"UT,WY",16010101,"Upper Bear"
-110.9375,41.8125,56023,"Lincoln County",18100,"UT,WY",16010101,"Upper Bear"
-110.9375,41.9375,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.9375,42.0625,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.9375,42.1875,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.9375,42.3125,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.9375,42.4375,56023,"Lincoln County",18100,"ID,WY",16010102,"Central Bear"
-110.9375,42.5625,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.9375,42.6875,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.9375,42.8125,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.9375,42.9375,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.9375,43.0625,56023,"Lincoln County",18100,"ID,WY",17040105,"Salt"
-110.9375,43.1875,56023,"Lincoln County",18100,"ID,WY",17040103,"Greys-Hobock"
-110.9375,43.3125,56023,"Lincoln County",18100,"ID,WY",17040103,"Greys-Hobock"
-110.9375,43.4375,56039,"Teton County",21575,"ID,WY",17040103,"Greys-Hobock"
-110.9375,43.5625,56039,"Teton County",21575,"ID",17040204,"Teton"
-110.9375,43.6875,56039,"Teton County",21575,"ID",17040204,"Teton"
-110.9375,43.8125,56039,"Teton County",21575,"ID",17040204,"Teton"
-110.9375,43.9375,56039,"Teton County",21575,"ID",17040204,"Teton"
-110.9375,44.0625,56039,"Teton County",21575,"ID",17040203,"Lower Henrys"
-110.9375,44.1875,56039,"Teton County",21575,"ID",17040203,"Lower Henrys"
-110.9375,44.3125,56039,"Teton County",21575,"ID",17040203,"Lower Henrys"
-110.9375,44.4375,56039,"Teton County",21575,"MT,WY",10020007,"Madison"
-110.9375,44.5625,56039,"Teton County",21575,"MT,WY",10020007,"Madison"
-110.9375,44.6875,56029,"Park County",28557,"MT,WY",10020007,"Madison"
-110.9375,44.8125,56029,"Park County",28557,"MT,WY",10020007,"Madison"
-110.9375,44.9375,56029,"Park County",28557,"MT",10020008,"Gallatin"
-110.9375,45.0625,30067,"Park County",15621,"MT",10020008,"Gallatin"
-110.9375,45.1875,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.9375,45.3125,30067,"Park County",15621,"MT",10070002,"Upper Yellowstone"
-110.9375,45.4375,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-110.9375,45.5625,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-110.9375,45.6875,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-110.9375,45.8125,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-110.9375,45.9375,30031,"Gallatin County",91499,"MT",10070003,"Shields"
-110.9375,46.0625,30031,"Gallatin County",91499,"MT",10030101,"Upper Missouri"
-110.9375,46.1875,30031,"Gallatin County",91499,"MT",10030101,"Upper Missouri"
-110.9375,46.3125,30059,"Meagher County",1905,"MT",10030101,"Upper Missouri"
-110.9375,46.4375,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.9375,46.5625,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.9375,46.6875,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.9375,46.8125,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.9375,46.9375,30059,"Meagher County",1905,"MT",10030103,"Smith"
-110.9375,47.0625,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.9375,47.1875,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.9375,47.3125,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.9375,47.4375,30013,"Cascade County",81621,"MT",10030105,"Belt"
-110.9375,47.5625,30015,"Chouteau County",5827,"MT",10030105,"Belt"
-110.9375,47.6875,30015,"Chouteau County",5827,"MT",10030102,"Upper Missouri-Dearborn"
-110.9375,47.8125,30015,"Chouteau County",5827,"MT",10030205,"Teton"
-110.9375,47.9375,30015,"Chouteau County",5827,"MT",10030205,"Teton"
-110.9375,48.0625,30015,"Chouteau County",5827,"MT",10030203,"Marias"
-110.9375,48.1875,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.9375,48.3125,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.9375,48.4375,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.9375,48.5625,30051,"Liberty County",2357,"MT",10030203,"Marias"
-110.9375,48.6875,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-110.9375,48.8125,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-110.9375,48.9375,30051,"Liberty County",2357,"MT,CN",10050006,"Sage"
-111.0625,31.4375,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,31.5625,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,31.6875,4023,"Santa Cruz County",47122,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,31.8125,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,31.9375,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,32.0625,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,32.1875,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,32.3125,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,32.4375,4019,"Pima County",986891,"AZ,MX",15050301,"Upper Santa Cruz"
-111.0625,32.5625,4021,"Pinal County",379128,"AZ",15050303,"Lower Santa Cruz"
-111.0625,32.6875,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,32.8125,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,32.9375,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,33.0625,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,33.1875,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,33.3125,4021,"Pinal County",379128,"AZ",15050100,"Middle Gila"
-111.0625,33.4375,4021,"Pinal County",379128,"AZ",15060103,"Upper Salt"
-111.0625,33.5625,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-111.0625,33.6875,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-111.0625,33.8125,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-111.0625,33.9375,4007,"Gila County",53335,"AZ",15060103,"Upper Salt"
-111.0625,34.0625,4007,"Gila County",53335,"AZ",15060105,"Tonto"
-111.0625,34.1875,4007,"Gila County",53335,"AZ",15060105,"Tonto"
-111.0625,34.3125,4007,"Gila County",53335,"AZ",15060105,"Tonto"
-111.0625,34.4375,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,34.5625,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,34.6875,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,34.8125,4005,"Coconino County",134795,"AZ",15020015,"Canyon Diablo"
-111.0625,34.9375,4005,"Coconino County",134795,"AZ",15020015,"Canyon Diablo"
-111.0625,35.0625,4005,"Coconino County",134795,"AZ",15020015,"Canyon Diablo"
-111.0625,35.1875,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,35.3125,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,35.4375,4005,"Coconino County",134795,"AZ",15020008,"Middle Little Colorado"
-111.0625,35.5625,4005,"Coconino County",134795,"AZ",15020017,"Dinnebito Wash"
-111.0625,35.6875,4005,"Coconino County",134795,"AZ",15020016,"Lower Little Colorado"
-111.0625,35.8125,4005,"Coconino County",134795,"AZ",15020016,"Lower Little Colorado"
-111.0625,35.9375,4005,"Coconino County",134795,"AZ",15020016,"Lower Little Colorado"
-111.0625,36.0625,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-111.0625,36.1875,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-111.0625,36.3125,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-111.0625,36.4375,4005,"Coconino County",134795,"AZ",15020018,"Moenkopi Wash"
-111.0625,36.5625,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,36.6875,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,36.8125,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,36.9375,4005,"Coconino County",134795,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,37.0625,49037,"San Juan County",14795,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,37.1875,49025,"Kane County",7176,"AZ,UT",14070006,"Lower Lake Powell"
-111.0625,37.3125,49025,"Kane County",7176,"UT",14070005,"Escalante"
-111.0625,37.4375,49025,"Kane County",7176,"UT",14070005,"Escalante"
-111.0625,37.5625,49017,"Garfield County",5123,"UT",14070005,"Escalante"
-111.0625,37.6875,49017,"Garfield County",5123,"UT",14070005,"Escalante"
-111.0625,37.8125,49017,"Garfield County",5123,"UT",14070001,"Upper Lake Powell"
-111.0625,37.9375,49017,"Garfield County",5123,"UT",14070001,"Upper Lake Powell"
-111.0625,38.0625,49017,"Garfield County",5123,"UT",14070003,"Fremont"
-111.0625,38.1875,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-111.0625,38.3125,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-111.0625,38.4375,49055,"Wayne County",2760,"UT",14070003,"Fremont"
-111.0625,38.5625,49015,"Emery County",10895,"UT",14070002,"Muddy"
-111.0625,38.6875,49015,"Emery County",10895,"UT",14070002,"Muddy"
-111.0625,38.8125,49015,"Emery County",10895,"UT",14070002,"Muddy"
-111.0625,38.9375,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-111.0625,39.0625,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-111.0625,39.1875,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-111.0625,39.3125,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-111.0625,39.4375,49015,"Emery County",10895,"UT",14060009,"San Rafael"
-111.0625,39.5625,49007,"Carbon County",21227,"UT",14060007,"Price"
-111.0625,39.6875,49007,"Carbon County",21227,"UT",14060007,"Price"
-111.0625,39.8125,49007,"Carbon County",21227,"UT",14060007,"Price"
-111.0625,39.9375,49051,"Wasatch County",24542,"UT",14060007,"Price"
-111.0625,40.0625,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-111.0625,40.1875,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-111.0625,40.3125,49051,"Wasatch County",24542,"UT",14060004,"Strawberry"
-111.0625,40.4375,49051,"Wasatch County",24542,"UT",14060003,"Duchesne"
-111.0625,40.5625,49051,"Wasatch County",24542,"UT",16020203,"Provo"
-111.0625,40.6875,49043,"Summit County",37232,"UT",16020101,"Upper Weber"
-111.0625,40.8125,49043,"Summit County",37232,"UT",16020101,"Upper Weber"
-111.0625,40.9375,49043,"Summit County",37232,"UT",16020101,"Upper Weber"
-111.0625,41.0625,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-111.0625,41.1875,49043,"Summit County",37232,"UT,WY",16010101,"Upper Bear"
-111.0625,41.3125,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,41.4375,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,41.5625,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,41.6875,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,41.8125,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,41.9375,49033,"Rich County",2279,"UT,WY",16010101,"Upper Bear"
-111.0625,42.0625,16007,"Bear Lake County",5957,"ID,WY",16010102,"Central Bear"
-111.0625,42.1875,16007,"Bear Lake County",5957,"ID,WY",16010102,"Central Bear"
-111.0625,42.3125,16007,"Bear Lake County",5957,"ID,WY",16010102,"Central Bear"
-111.0625,42.4375,16007,"Bear Lake County",5957,"ID,WY",16010102,"Central Bear"
-111.0625,42.5625,16029,"Caribou County",6867,"ID,WY",17040105,"Salt"
-111.0625,42.6875,16029,"Caribou County",6867,"ID,WY",17040105,"Salt"
-111.0625,42.8125,16029,"Caribou County",6867,"ID,WY",17040105,"Salt"
-111.0625,42.9375,16029,"Caribou County",6867,"ID,WY",17040105,"Salt"
-111.0625,43.0625,16019,"Bonneville County",105580,"ID,WY",17040105,"Salt"
-111.0625,43.1875,16019,"Bonneville County",105580,"ID",17040104,"Palisades"
-111.0625,43.3125,16019,"Bonneville County",105580,"ID",17040104,"Palisades"
-111.0625,43.4375,16019,"Bonneville County",105580,"ID",17040104,"Palisades"
-111.0625,43.5625,16081,"Teton County",10141,"ID",17040204,"Teton"
-111.0625,43.6875,16081,"Teton County",10141,"ID",17040204,"Teton"
-111.0625,43.8125,16081,"Teton County",10141,"ID",17040204,"Teton"
-111.0625,43.9375,16081,"Teton County",10141,"ID",17040204,"Teton"
-111.0625,44.0625,16043,"Fremont County",13088,"ID",17040203,"Lower Henrys"
-111.0625,44.1875,16043,"Fremont County",13088,"ID",17040203,"Lower Henrys"
-111.0625,44.3125,16043,"Fremont County",13088,"ID",17040203,"Lower Henrys"
-111.0625,44.4375,16043,"Fremont County",13088,"ID",17040202,"Upper Henrys"
-111.0625,44.5625,30031,"Gallatin County",91499,"MT,WY",10020007,"Madison"
-111.0625,44.6875,30031,"Gallatin County",91499,"MT,WY",10020007,"Madison"
-111.0625,44.8125,30031,"Gallatin County",91499,"MT,WY",10020007,"Madison"
-111.0625,44.9375,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-111.0625,45.0625,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-111.0625,45.1875,30031,"Gallatin County",91499,"MT",10070002,"Upper Yellowstone"
-111.0625,45.3125,30031,"Gallatin County",91499,"MT",10070002,"Upper Yellowstone"
-111.0625,45.4375,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-111.0625,45.5625,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-111.0625,45.6875,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
-111.0625,45.8125,30031,"Gallatin County",91499,"MT",10020008,"Gallatin"
